encoder,gold_mode,gold_length,variant,label,case_id,task_id,gold_text,answer,cosine_similarity
intfloat/multilingual-e5-base,same_language_gold,full_sentence,hi,wrong_subtle,father_of_nation_india__hi__wrong_subtle,father_of_nation_india,भारत में महात्मा गांधी को राष्ट्रपिता के रूप में जाना जाता है।,महात्मा गांधी को भारत का नेताजी कहा जाता है।,0.8806415796279907
intfloat/multilingual-e5-base,same_language_gold,full_sentence,hi,wrong_hard,father_of_nation_india__hi__wrong_hard,father_of_nation_india,भारत में महात्मा गांधी को राष्ट्रपिता के रूप में जाना जाता है।,भारत में जवाहरलाल नेहरू को राष्ट्रपिता के रूप में जाना जाता है।,0.8875747919082642
intfloat/multilingual-e5-base,same_language_gold,full_sentence,hinglish,correct,father_of_nation_india__hinglish,father_of_nation_india,Bharat mein Mahatma Gandhi ko rashtrapita ke roop mein jana jata hai.,"भारत में राष्ट्रपिता के रूप में महात्मा गांधी को जाना जाता है, क्योंकि उन्होंने स्वतंत्रता संग्राम में अहिंसात्मक संघर्ष के माध्यम से देश को स्वतंत्रता दिलाई।",0.813072919845581
intfloat/multilingual-e5-base,same_language_gold,full_sentence,hinglish,wrong_subtle,father_of_nation_india__hinglish__wrong_subtle,father_of_nation_india,Bharat mein Mahatma Gandhi ko rashtrapita ke roop mein jana jata hai.,Mahatma Gandhi ko Bharat ka Netaji kaha jata hai.,0.8685383200645447
intfloat/multilingual-e5-base,same_language_gold,full_sentence,hinglish,wrong_hard,father_of_nation_india__hinglish__wrong_hard,father_of_nation_india,Bharat mein Mahatma Gandhi ko rashtrapita ke roop mein jana jata hai.,Bharat mein Jawaharlal Nehru ko rashtrapita ke roop mein jana jata hai.,0.8812893629074097
intfloat/multilingual-e5-base,same_language_gold,full_sentence,en,correct,boiling_point_water_c__en,boiling_point_water_c,Water boils at 100 degrees Celsius at sea level.,Water boils at 100 °C at sea level. This is the standard boiling point under normal atmospheric pressure.,0.8915259838104248
intfloat/multilingual-e5-base,same_language_gold,full_sentence,en,wrong_subtle,boiling_point_water_c__en__wrong_subtle,boiling_point_water_c,Water boils at 100 degrees Celsius at sea level.,Water boils at 0 degrees Celsius at sea level.,0.8698606491088867
intfloat/multilingual-e5-base,same_language_gold,full_sentence,en,wrong_hard,boiling_point_water_c__en__wrong_hard,boiling_point_water_c,Water boils at 100 degrees Celsius at sea level.,Water boils at 50 degrees Celsius at sea level.,0.8687120676040649
intfloat/multilingual-e5-base,same_language_gold,full_sentence,hi,correct,boiling_point_water_c__hi,boiling_point_water_c,समुद्र तल पर पानी 100 डिग्री सेल्सियस पर उबलता है।,समुद्र तल पर पानी 100 °C पर उबलता है। यह मान मानक वायुमंडलीय दबाव (1 atm) पर लागू होता है।,0.9294184446334839
intfloat/multilingual-e5-base,same_language_gold,full_sentence,hi,wrong_subtle,boiling_point_water_c__hi__wrong_subtle,boiling_point_water_c,समुद्र तल पर पानी 100 डिग्री सेल्सियस पर उबलता है।,समुद्र तल पर पानी 0 डिग्री सेल्सियस पर उबलता है।,0.9048963785171509
intfloat/multilingual-e5-base,same_language_gold,full_sentence,hi,wrong_hard,boiling_point_water_c__hi__wrong_hard,boiling_point_water_c,समुद्र तल पर पानी 100 डिग्री सेल्सियस पर उबलता है।,समुद्र तल पर पानी 50 डिग्री सेल्सियस पर उबलता है।,0.9075575470924377
intfloat/multilingual-e5-base,same_language_gold,full_sentence,hinglish,correct,boiling_point_water_c__hinglish,boiling_point_water_c,Samudra tal par pani 100 degree Celsius par ubalta hai.,पानी समुद्र तल पर मानक वायुमंडलीय दाब (1 atm) पर 100 °C पर उबलता है।,0.8547019362449646
intfloat/multilingual-e5-base,same_language_gold,full_sentence,hinglish,wrong_subtle,boiling_point_water_c__hinglish__wrong_subtle,boiling_point_water_c,Samudra tal par pani 100 degree Celsius par ubalta hai.,Samudra tal par pani 0 degree Celsius par ubalta hai.,0.9087882041931152
intfloat/multilingual-e5-base,same_language_gold,full_sentence,hinglish,wrong_hard,boiling_point_water_c__hinglish__wrong_hard,boiling_point_water_c,Samudra tal par pani 100 degree Celsius par ubalta hai.,Samudra tal par pani 50 degree Celsius par ubalta hai.,0.9061462879180908
google/muril-base-cased,english_gold,short,en,correct,capital_maharashtra__en,capital_maharashtra,Mumbai,"Mumbai is the capital of Maharashtra, and it is also the largest city in India.",0.9875372052192688
google/muril-base-cased,english_gold,short,en,wrong_subtle,capital_maharashtra__en__wrong_subtle,capital_maharashtra,Mumbai,Mumbai is the capital of India.,0.9911917448043823
google/muril-base-cased,english_gold,short,en,wrong_hard,capital_maharashtra__en__wrong_hard,capital_maharashtra,Mumbai,The capital of Maharashtra is Chennai.,0.9905891418457031
google/muril-base-cased,english_gold,short,hi,correct,capital_maharashtra__hi,capital_maharashtra,Mumbai,महाराष्ट्र की राजधानी मुंबई है। यह भारत का एक प्रमुख आर्थिक और सांस्कृतिक केंद्र है।,0.9871351718902588
google/muril-base-cased,english_gold,short,hi,wrong_subtle,capital_maharashtra__hi__wrong_subtle,capital_maharashtra,Mumbai,मुंबई भारत की राजधानी है।,0.9908857345581055
google/muril-base-cased,english_gold,short,hi,wrong_hard,capital_maharashtra__hi__wrong_hard,capital_maharashtra,Mumbai,महाराष्ट्र की राजधानी चेन्नई है।,0.9901695251464844
google/muril-base-cased,english_gold,short,hinglish,correct,capital_maharashtra__hinglish,capital_maharashtra,Mumbai,"Maharashtra ki rajdhani Mumbai hai, jo ki Bharat ka ek mahatvapurn arthik aur samajik kendra bhi hai.",0.9868359565734863
google/muril-base-cased,english_gold,short,hinglish,wrong_subtle,capital_maharashtra__hinglish__wrong_subtle,capital_maharashtra,Mumbai,Mumbai Bharat ki rajdhani hai.,0.9908000230789185
google/muril-base-cased,english_gold,short,hinglish,wrong_hard,capital_maharashtra__hinglish__wrong_hard,capital_maharashtra,Mumbai,Maharashtra ki rajdhani Chennai hai.,0.9908919930458069
google/muril-base-cased,english_gold,short,en,correct,planets_count__en,planets_count,Eight,"There are eight planets in our solar system. They are Mercury, Venus, Earth, Mars, Jupiter, Saturn, Uranus, and Neptune.",0.9874707460403442
google/muril-base-cased,english_gold,short,en,wrong_subtle,planets_count__en__wrong_subtle,planets_count,Eight,"There are nine planets in our solar system, including Pluto.",0.9895814657211304
google/muril-base-cased,english_gold,short,en,wrong_hard,planets_count__en__wrong_hard,planets_count,Eight,There are twelve planets in our solar system.,0.9896025657653809
google/muril-base-cased,english_gold,short,hi,correct,planets_count__hi,planets_count,Eight,"हमारे सौर मंडल में 8 ग्रह हैं: बुध, शुक्र, पृथ्वी, मंगल, बृहस्पति, शनि, यूरेनस और नेपच्यून। यह संख्या 2006 में प्लूटो को बौना ग्रह घोषित करने के बाद तय हुई।",0.9876095056533813
google/muril-base-cased,english_gold,short,hi,wrong_subtle,planets_count__hi__wrong_subtle,planets_count,Eight,"हमारे सौर मंडल में नौ ग्रह हैं, जिसमें प्लूटो भी शामिल है।",0.9874178171157837
google/muril-base-cased,english_gold,short,hi,wrong_hard,planets_count__hi__wrong_hard,planets_count,Eight,हमारे सौर मंडल में बारह ग्रह हैं।,0.988361656665802
google/muril-base-cased,english_gold,short,hinglish,correct,planets_count__hinglish,planets_count,Eight,"हमारे सौर मंडल में 8 ग्रह हैं: बुध, शुक्र, पृथ्वी, मंगल, बृहस्पति, शनि, यूरेनस और नेपच्यून।",0.985866904258728
google/muril-base-cased,english_gold,short,hinglish,wrong_subtle,planets_count__hinglish__wrong_subtle,planets_count,Eight,"Hamare saur mandal mein nau grah hain, jismein Pluto bhi shamil hai.",0.9878776669502258
google/muril-base-cased,english_gold,short,hinglish,wrong_hard,planets_count__hinglish__wrong_hard,planets_count,Eight,Hamare saur mandal mein barah grah hain.,0.987640380859375
google/muril-base-cased,english_gold,short,en,correct,freedom_year__en,freedom_year,1947,"India gained independence in 1947, following a prolonged struggle for freedom led by leaders such as Mahatma G",0.9895191192626953
google/muril-base-cased,english_gold,short,en,wrong_subtle,freedom_year__en__wrong_subtle,freedom_year,1947,India gained independence in 1948.,0.9910891056060791
google/muril-base-cased,english_gold,short,en,wrong_hard,freedom_year__en__wrong_hard,freedom_year,1947,India gained independence in 1857.,0.9912055134773254
google/muril-base-cased,english_gold,short,hi,correct,freedom_year__hi,freedom_year,1947,"भारत को 1947 में स्वतंत्रता मिली, जो 15 अगस्त 1947 को प्राप्त हुई।",0.9899416565895081
google/muril-base-cased,english_gold,short,hi,wrong_subtle,freedom_year__hi__wrong_subtle,freedom_year,1947,भारत को 1948 में स्वतंत्रता मिली।,0.9908977746963501
google/muril-base-cased,english_gold,short,hi,wrong_hard,freedom_year__hi__wrong_hard,freedom_year,1947,भारत को 1857 में स्वतंत्रता मिली।,0.9911352396011353
google/muril-base-cased,english_gold,short,hinglish,correct,freedom_year__hinglish,freedom_year,1947,"1947, 15 अगस्त 1947 को भारत को आज़ादी मिली।",0.9898253679275513
google/muril-base-cased,english_gold,short,hinglish,wrong_subtle,freedom_year__hinglish__wrong_subtle,freedom_year,1947,Bharat ko 1948 mein aazadi mili.,0.9905364513397217
google/muril-base-cased,english_gold,short,hinglish,wrong_hard,freedom_year__hinglish__wrong_hard,freedom_year,1947,Bharat ko 1857 mein aazadi mili.,0.9907932877540588
google/muril-base-cased,english_gold,short,en,correct,water_formula__en,water_formula,H2O,The chemical formula of water is H₂O. It indicates that each molecule contains two hydrogen atoms bonded to one oxygen atom.,0.989227294921875
google/muril-base-cased,english_gold,short,en,wrong_subtle,water_formula__en__wrong_subtle,water_formula,H2O,The chemical formula of water is H2O2.,0.9908348917961121
google/muril-base-cased,english_gold,short,en,wrong_hard,water_formula__en__wrong_hard,water_formula,H2O,The chemical formula of water is CO2.,0.9901350736618042
google/muril-base-cased,english_gold,short,hi,correct,water_formula__hi,water_formula,H2O,पानी का रासायनिक सूत्र H₂O है। यह दो हाइड्रोजन परमाणु और एक ऑक्सीजन परमाणु से बना होता है।,0.9877561926841736
google/muril-base-cased,english_gold,short,hi,wrong_subtle,water_formula__hi__wrong_subtle,water_formula,H2O,पानी का रासायनिक सूत्र H2O2 है।,0.99053555727005
google/muril-base-cased,english_gold,short,hi,wrong_hard,water_formula__hi__wrong_hard,water_formula,H2O,पानी का रासायनिक सूत्र CO2 है।,0.9900684952735901
google/muril-base-cased,english_gold,short,hinglish,correct,water_formula__hinglish,water_formula,H2O,पानी का रासायनिक सूत्र H₂O है। यह दो हाइड्रोजन और एक ऑक्सीजन परमाणु से बना होता है।,0.9879565238952637
google/muril-base-cased,english_gold,short,hinglish,wrong_subtle,water_formula__hinglish__wrong_subtle,water_formula,H2O,Pani ka rasayanik sutra H2O2 hai.,0.9910650849342346
google/muril-base-cased,english_gold,short,hinglish,wrong_hard,water_formula__hinglish__wrong_hard,water_formula,H2O,Pani ka rasayanik sutra CO2 hai.,0.9898219108581543
google/muril-base-cased,english_gold,short,en,correct,national_animal_india__en,national_animal_india,Bengal tiger,"The national animal of India is the Bengal tiger (Panthera tigris tigris). It symbolizes strength, grace, and the rich wildlife heritage of the country.",0.9927253127098083
google/muril-base-cased,english_gold,short,en,wrong_subtle,national_animal_india__en__wrong_subtle,national_animal_india,Bengal tiger,The national animal of India is the Siberian tiger.,0.993083119392395
google/muril-base-cased,english_gold,short,en,wrong_hard,national_animal_india__en__wrong_hard,national_animal_india,Bengal tiger,The national animal of India is the lion.,0.9917376041412354
google/muril-base-cased,english_gold,short,hi,correct,national_animal_india__hi,national_animal_india,Bengal tiger,"भारत का राष्ट्रीय पशु बंगाल टाइगर है, जो देश के समृद्ध वन्यजीवन का प्रतीक माना जाता है।",0.990358829498291
google/muril-base-cased,english_gold,short,hi,wrong_subtle,national_animal_india__hi__wrong_subtle,national_animal_india,Bengal tiger,भारत का राष्ट्रीय पशु साइबेरियाई टाइगर है।,0.9926190972328186
google/muril-base-cased,english_gold,short,hi,wrong_hard,national_animal_india__hi__wrong_hard,national_animal_india,Bengal tiger,भारत का राष्ट्रीय पशु शेर है।,0.9915514588356018
google/muril-base-cased,english_gold,short,hinglish,correct,national_animal_india__hinglish,national_animal_india,Bengal tiger,भारत का राष्ट्रीय पशु बाघ है। यह देश के समृद्ध वन्यजीवन और सांस्कृतिक विरासत का प्रतीक माना जाता है।,0.989549458026886
google/muril-base-cased,english_gold,short,hinglish,wrong_subtle,national_animal_india__hinglish__wrong_subtle,national_animal_india,Bengal tiger,Bharat ka rashtriya pashu Siberian tiger hai.,0.9931807518005371
google/muril-base-cased,english_gold,short,hinglish,wrong_hard,national_animal_india__hinglish__wrong_hard,national_animal_india,Bengal tiger,Bharat ka rashtriya pashu sher hai.,0.9924784302711487
google/muril-base-cased,english_gold,short,en,correct,largest_ocean__en,largest_ocean,Pacific Ocean,"The Pacific Ocean is the largest ocean on Earth, covering about 46.6 million square miles and containing more than 30 % of the planet’s surface.",0.98924720287323
google/muril-base-cased,english_gold,short,en,wrong_subtle,largest_ocean__en__wrong_subtle,largest_ocean,Pacific Ocean,The Pacific Ocean is the smallest ocean on Earth.,0.9918486475944519
google/muril-base-cased,english_gold,short,en,wrong_hard,largest_ocean__en__wrong_hard,largest_ocean,Pacific Ocean,The largest ocean on Earth is the Atlantic Ocean.,0.9913333654403687
google/muril-base-cased,english_gold,short,hi,correct,largest_ocean__hi,largest_ocean,Pacific Ocean,पृथ्वी का सबसे बड़ा महासागर प्रशांत महासागर है। यह दुनिया का सबसे बड़ा और गहरा महासागर है।,0.9858260154724121
google/muril-base-cased,english_gold,short,hi,wrong_subtle,largest_ocean__hi__wrong_subtle,largest_ocean,Pacific Ocean,प्रशांत महासागर पृथ्वी का सबसे छोटा महासागर है।,0.9870709180831909
google/muril-base-cased,english_gold,short,hi,wrong_hard,largest_ocean__hi__wrong_hard,largest_ocean,Pacific Ocean,पृथ्वी का सबसे बड़ा महासागर अटलांटिक महासागर है।,0.9868127703666687
google/muril-base-cased,english_gold,short,hinglish,correct,largest_ocean__hinglish,largest_ocean,Pacific Ocean,"सबसे बड़ा महासागर प्रशांत महासागर (Pacific Ocean) है, जो पृथ्वी के कुल समुद्री क्षेत्र का लगभग 46% हिस्सा घेरता है।",0.9864846467971802
google/muril-base-cased,english_gold,short,hinglish,wrong_subtle,largest_ocean__hinglish__wrong_subtle,largest_ocean,Pacific Ocean,Prashant Mahasagar Prithvi ka sabse chhota mahasagar hai.,0.9898250102996826
google/muril-base-cased,english_gold,short,hinglish,wrong_hard,largest_ocean__hinglish__wrong_hard,largest_ocean,Pacific Ocean,Prithvi ka sabse bada mahasagar Atlantic Mahasagar hai.,0.9903609752655029
google/muril-base-cased,english_gold,short,en,correct,sun_rise_direction__en,sun_rise_direction,East,"The sun rises in the east, because the Earth rotates from west to east, making the sun appear to move across the eastern horizon.",0.9879317879676819
google/muril-base-cased,english_gold,short,en,wrong_subtle,sun_rise_direction__en__wrong_subtle,sun_rise_direction,East,The sun rises in the north-east.,0.9896297454833984
google/muril-base-cased,english_gold,short,en,wrong_hard,sun_rise_direction__en__wrong_hard,sun_rise_direction,East,The sun rises in the west.,0.990036129951477
google/muril-base-cased,english_gold,short,hi,correct,sun_rise_direction__hi,sun_rise_direction,East,सूर्य पूर्व दिशा में उगता है। यह पृथ्वी के घूर्णन के कारण होता है।,0.9877615571022034
google/muril-base-cased,english_gold,short,hi,wrong_subtle,sun_rise_direction__hi__wrong_subtle,sun_rise_direction,East,सूर्य उत्तर-पूर्व दिशा में उगता है।,0.9895542860031128
google/muril-base-cased,english_gold,short,hi,wrong_hard,sun_rise_direction__hi__wrong_hard,sun_rise_direction,East,सूर्य पश्चिम दिशा में उगता है।,0.9894077777862549
google/muril-base-cased,english_gold,short,hinglish,correct,sun_rise_direction__hinglish,sun_rise_direction,East,Suraj purvi (east) disha mein ugta hai. Isse din ki shuruaat hoti hai aur prakash ki pehli kiranen dharti par pahunchtī hain.,0.9867932200431824
google/muril-base-cased,english_gold,short,hinglish,wrong_subtle,sun_rise_direction__hinglish__wrong_subtle,sun_rise_direction,East,Suraj uttar-purab disha mein ugta hai.,0.9872260689735413
google/muril-base-cased,english_gold,short,hinglish,wrong_hard,sun_rise_direction__hinglish__wrong_hard,sun_rise_direction,East,Suraj paschim disha mein ugta hai.,0.9883966445922852
google/muril-base-cased,english_gold,short,en,correct,days_in_leap_year__en,days_in_leap_year,366,A leap year has 366 days. The extra day is added to February to keep the calendar year synchronized with the astronomical year.,0.9899324178695679
google/muril-base-cased,english_gold,short,en,wrong_subtle,days_in_leap_year__en__wrong_subtle,days_in_leap_year,366,A leap year has 365 days.,0.9914605617523193
google/muril-base-cased,english_gold,short,en,wrong_hard,days_in_leap_year__en__wrong_hard,days_in_leap_year,366,A leap year has 400 days.,0.9910848140716553
google/muril-base-cased,english_gold,short,hi,correct,days_in_leap_year__hi,days_in_leap_year,366,"एक लीप वर्ष में 366 दिन होते हैं, क्योंकि 29 फरवरी को जोड़कर सामान्य 365 दिनों से एक दिन अधिक हो जाता है।",0.9870156049728394
google/muril-base-cased,english_gold,short,hi,wrong_subtle,days_in_leap_year__hi__wrong_subtle,days_in_leap_year,366,एक लीप वर्ष में 365 दिन होते हैं।,0.9869340062141418
google/muril-base-cased,english_gold,short,hi,wrong_hard,days_in_leap_year__hi__wrong_hard,days_in_leap_year,366,एक लीप वर्ष में 400 दिन होते हैं।,0.9862484335899353
google/muril-base-cased,english_gold,short,hinglish,correct,days_in_leap_year__hinglish,days_in_leap_year,366,"एक लीप वर्ष में 366 दिन होते हैं, क्योंकि फरवरी में एक अतिरिक्त दिन (29 फरवरी) जोड़ दिया जाता है।",0.9861021637916565
google/muril-base-cased,english_gold,short,hinglish,wrong_subtle,days_in_leap_year__hinglish__wrong_subtle,days_in_leap_year,366,Ek leap year mein 365 din hote hain.,0.9879417419433594
google/muril-base-cased,english_gold,short,hinglish,wrong_hard,days_in_leap_year__hinglish__wrong_hard,days_in_leap_year,366,Ek leap year mein 400 din hote hain.,0.9874491095542908
google/muril-base-cased,english_gold,short,en,correct,father_of_nation_india__en,father_of_nation_india,Mahatma Gandhi,"Mahatma Gandhi is known as the Father of the Nation in India, having led the non‑violent struggle for independence from British rule.",0.9920099377632141
google/muril-base-cased,english_gold,short,en,wrong_subtle,father_of_nation_india__en__wrong_subtle,father_of_nation_india,Mahatma Gandhi,Mahatma Gandhi is known as the Netaji of India.,0.9928343892097473
google/muril-base-cased,english_gold,short,en,wrong_hard,father_of_nation_india__en__wrong_hard,father_of_nation_india,Mahatma Gandhi,Jawaharlal Nehru is known as the Father of the Nation in India.,0.9915137887001038
google/muril-base-cased,english_gold,short,hi,wrong_subtle,father_of_nation_india__hi__wrong_subtle,father_of_nation_india,Mahatma Gandhi,महात्मा गांधी को भारत का नेताजी कहा जाता है।,0.9918696284294128
google/muril-base-cased,english_gold,short,hi,wrong_hard,father_of_nation_india__hi__wrong_hard,father_of_nation_india,Mahatma Gandhi,भारत में जवाहरलाल नेहरू को राष्ट्रपिता के रूप में जाना जाता है।,0.9889877438545227
google/muril-base-cased,english_gold,short,hinglish,correct,father_of_nation_india__hinglish,father_of_nation_india,Mahatma Gandhi,"भारत में राष्ट्रपिता के रूप में महात्मा गांधी को जाना जाता है, क्योंकि उन्होंने स्वतंत्रता संग्राम में अहिंसात्मक संघर्ष के माध्यम से देश को स्वतंत्रता दिलाई।",0.9887278079986572
google/muril-base-cased,english_gold,short,hinglish,wrong_subtle,father_of_nation_india__hinglish__wrong_subtle,father_of_nation_india,Mahatma Gandhi,Mahatma Gandhi ko Bharat ka Netaji kaha jata hai.,0.9902864694595337
google/muril-base-cased,english_gold,short,hinglish,wrong_hard,father_of_nation_india__hinglish__wrong_hard,father_of_nation_india,Mahatma Gandhi,Bharat mein Jawaharlal Nehru ko rashtrapita ke roop mein jana jata hai.,0.9892219305038452
google/muril-base-cased,english_gold,short,en,correct,boiling_point_water_c__en,boiling_point_water_c,100 degrees Celsius,Water boils at 100 °C at sea level. This is the standard boiling point under normal atmospheric pressure.,0.9928667545318604
google/muril-base-cased,english_gold,short,en,wrong_subtle,boiling_point_water_c__en__wrong_subtle,boiling_point_water_c,100 degrees Celsius,Water boils at 0 degrees Celsius at sea level.,0.9947026968002319
google/muril-base-cased,english_gold,short,en,wrong_hard,boiling_point_water_c__en__wrong_hard,boiling_point_water_c,100 degrees Celsius,Water boils at 50 degrees Celsius at sea level.,0.9948098063468933
google/muril-base-cased,english_gold,short,hi,correct,boiling_point_water_c__hi,boiling_point_water_c,100 degrees Celsius,समुद्र तल पर पानी 100 °C पर उबलता है। यह मान मानक वायुमंडलीय दबाव (1 atm) पर लागू होता है।,0.989945113658905
google/muril-base-cased,english_gold,short,hi,wrong_subtle,boiling_point_water_c__hi__wrong_subtle,boiling_point_water_c,100 degrees Celsius,समुद्र तल पर पानी 0 डिग्री सेल्सियस पर उबलता है।,0.9912205338478088
google/muril-base-cased,english_gold,short,hi,wrong_hard,boiling_point_water_c__hi__wrong_hard,boiling_point_water_c,100 degrees Celsius,समुद्र तल पर पानी 50 डिग्री सेल्सियस पर उबलता है।,0.9912876486778259
google/muril-base-cased,english_gold,short,hinglish,correct,boiling_point_water_c__hinglish,boiling_point_water_c,100 degrees Celsius,पानी समुद्र तल पर मानक वायुमंडलीय दाब (1 atm) पर 100 °C पर उबलता है।,0.9898748397827148
google/muril-base-cased,english_gold,short,hinglish,wrong_subtle,boiling_point_water_c__hinglish__wrong_subtle,boiling_point_water_c,100 degrees Celsius,Samudra tal par pani 0 degree Celsius par ubalta hai.,0.9924095869064331
google/muril-base-cased,english_gold,short,hinglish,wrong_hard,boiling_point_water_c__hinglish__wrong_hard,boiling_point_water_c,100 degrees Celsius,Samudra tal par pani 50 degree Celsius par ubalta hai.,0.9922394752502441
google/muril-base-cased,english_gold,full_sentence,en,correct,capital_maharashtra__en,capital_maharashtra,The capital of Maharashtra is Mumbai.,"Mumbai is the capital of Maharashtra, and it is also the largest city in India.",0.9971122741699219
google/muril-base-cased,english_gold,full_sentence,en,wrong_subtle,capital_maharashtra__en__wrong_subtle,capital_maharashtra,The capital of Maharashtra is Mumbai.,Mumbai is the capital of India.,0.9987505674362183
google/muril-base-cased,english_gold,full_sentence,en,wrong_hard,capital_maharashtra__en__wrong_hard,capital_maharashtra,The capital of Maharashtra is Mumbai.,The capital of Maharashtra is Chennai.,0.9993141889572144
google/muril-base-cased,english_gold,full_sentence,hi,correct,capital_maharashtra__hi,capital_maharashtra,The capital of Maharashtra is Mumbai.,महाराष्ट्र की राजधानी मुंबई है। यह भारत का एक प्रमुख आर्थिक और सांस्कृतिक केंद्र है।,0.9924057126045227
google/muril-base-cased,english_gold,full_sentence,hi,wrong_subtle,capital_maharashtra__hi__wrong_subtle,capital_maharashtra,The capital of Maharashtra is Mumbai.,मुंबई भारत की राजधानी है।,0.9940439462661743
google/muril-base-cased,english_gold,full_sentence,hi,wrong_hard,capital_maharashtra__hi__wrong_hard,capital_maharashtra,The capital of Maharashtra is Mumbai.,महाराष्ट्र की राजधानी चेन्नई है।,0.9938497543334961
google/muril-base-cased,english_gold,full_sentence,hinglish,correct,capital_maharashtra__hinglish,capital_maharashtra,The capital of Maharashtra is Mumbai.,"Maharashtra ki rajdhani Mumbai hai, jo ki Bharat ka ek mahatvapurn arthik aur samajik kendra bhi hai.",0.9914067983627319
google/muril-base-cased,english_gold,full_sentence,hinglish,wrong_subtle,capital_maharashtra__hinglish__wrong_subtle,capital_maharashtra,The capital of Maharashtra is Mumbai.,Mumbai Bharat ki rajdhani hai.,0.9939343929290771
google/muril-base-cased,english_gold,full_sentence,hinglish,wrong_hard,capital_maharashtra__hinglish__wrong_hard,capital_maharashtra,The capital of Maharashtra is Mumbai.,Maharashtra ki rajdhani Chennai hai.,0.9949557185173035
google/muril-base-cased,english_gold,full_sentence,en,correct,planets_count__en,planets_count,There are eight planets in our solar system.,"There are eight planets in our solar system. They are Mercury, Venus, Earth, Mars, Jupiter, Saturn, Uranus, and Neptune.",0.9955245852470398
google/muril-base-cased,english_gold,full_sentence,en,wrong_subtle,planets_count__en__wrong_subtle,planets_count,There are eight planets in our solar system.,"There are nine planets in our solar system, including Pluto.",0.9992313981056213
google/muril-base-cased,english_gold,full_sentence,en,wrong_hard,planets_count__en__wrong_hard,planets_count,There are eight planets in our solar system.,There are twelve planets in our solar system.,0.999754011631012
google/muril-base-cased,english_gold,full_sentence,hi,correct,planets_count__hi,planets_count,There are eight planets in our solar system.,"हमारे सौर मंडल में 8 ग्रह हैं: बुध, शुक्र, पृथ्वी, मंगल, बृहस्पति, शनि, यूरेनस और नेपच्यून। यह संख्या 2006 में प्लूटो को बौना ग्रह घोषित करने के बाद तय हुई।",0.9925224184989929
google/muril-base-cased,english_gold,full_sentence,hi,wrong_subtle,planets_count__hi__wrong_subtle,planets_count,There are eight planets in our solar system.,"हमारे सौर मंडल में नौ ग्रह हैं, जिसमें प्लूटो भी शामिल है।",0.9937270879745483
google/muril-base-cased,english_gold,full_sentence,hi,wrong_hard,planets_count__hi__wrong_hard,planets_count,There are eight planets in our solar system.,हमारे सौर मंडल में बारह ग्रह हैं।,0.9950965046882629
google/muril-base-cased,english_gold,full_sentence,hinglish,correct,planets_count__hinglish,planets_count,There are eight planets in our solar system.,"हमारे सौर मंडल में 8 ग्रह हैं: बुध, शुक्र, पृथ्वी, मंगल, बृहस्पति, शनि, यूरेनस और नेपच्यून।",0.9919415712356567
google/muril-base-cased,english_gold,full_sentence,hinglish,wrong_subtle,planets_count__hinglish__wrong_subtle,planets_count,There are eight planets in our solar system.,"Hamare saur mandal mein nau grah hain, jismein Pluto bhi shamil hai.",0.9920281767845154
google/muril-base-cased,english_gold,full_sentence,hinglish,wrong_hard,planets_count__hinglish__wrong_hard,planets_count,There are eight planets in our solar system.,Hamare saur mandal mein barah grah hain.,0.9905385375022888
google/muril-base-cased,english_gold,full_sentence,en,correct,freedom_year__en,freedom_year,India gained independence in 1947.,"India gained independence in 1947, following a prolonged struggle for freedom led by leaders such as Mahatma G",0.9966307878494263
google/muril-base-cased,english_gold,full_sentence,en,wrong_subtle,freedom_year__en__wrong_subtle,freedom_year,India gained independence in 1947.,India gained independence in 1948.,0.999756932258606
google/muril-base-cased,english_gold,full_sentence,en,wrong_hard,freedom_year__en__wrong_hard,freedom_year,India gained independence in 1947.,India gained independence in 1857.,0.9991210103034973
google/muril-base-cased,english_gold,full_sentence,hi,correct,freedom_year__hi,freedom_year,India gained independence in 1947.,"भारत को 1947 में स्वतंत्रता मिली, जो 15 अगस्त 1947 को प्राप्त हुई।",0.994548499584198
google/muril-base-cased,english_gold,full_sentence,hi,wrong_subtle,freedom_year__hi__wrong_subtle,freedom_year,India gained independence in 1947.,भारत को 1948 में स्वतंत्रता मिली।,0.9952189922332764
google/muril-base-cased,english_gold,full_sentence,hi,wrong_hard,freedom_year__hi__wrong_hard,freedom_year,India gained independence in 1947.,भारत को 1857 में स्वतंत्रता मिली।,0.9949069023132324
google/muril-base-cased,english_gold,full_sentence,hinglish,correct,freedom_year__hinglish,freedom_year,India gained independence in 1947.,"1947, 15 अगस्त 1947 को भारत को आज़ादी मिली।",0.9947306513786316
google/muril-base-cased,english_gold,full_sentence,hinglish,wrong_subtle,freedom_year__hinglish__wrong_subtle,freedom_year,India gained independence in 1947.,Bharat ko 1948 mein aazadi mili.,0.9943207502365112
google/muril-base-cased,english_gold,full_sentence,hinglish,wrong_hard,freedom_year__hinglish__wrong_hard,freedom_year,India gained independence in 1947.,Bharat ko 1857 mein aazadi mili.,0.9937419295310974
google/muril-base-cased,english_gold,full_sentence,en,correct,water_formula__en,water_formula,The chemical formula of water is H2O.,The chemical formula of water is H₂O. It indicates that each molecule contains two hydrogen atoms bonded to one oxygen atom.,0.9961474537849426
