encoder,gold_mode,gold_length,variant,label,case_id,task_id,gold_text,answer,cosine_similarity
intfloat/multilingual-e5-base,english_gold,full_sentence,hinglish,correct,largest_ocean__hinglish,largest_ocean,The largest ocean on Earth is the Pacific Ocean.,Sabse bada mahasagar Pacific Ocean hai. Yeh dharti ke 46% surface area ko cover karta hai.,0.8343170881271362
intfloat/multilingual-e5-base,english_gold,full_sentence,hinglish,wrong_subtle,largest_ocean__hinglish__wrong_subtle,largest_ocean,The largest ocean on Earth is the Pacific Ocean.,Prashant Mahasagar Prithvi ka sabse chhota mahasagar hai.,0.7863467931747437
intfloat/multilingual-e5-base,english_gold,full_sentence,hinglish,wrong_hard,largest_ocean__hinglish__wrong_hard,largest_ocean,The largest ocean on Earth is the Pacific Ocean.,Prithvi ka sabse bada mahasagar Atlantic Mahasagar hai.,0.8248486518859863
intfloat/multilingual-e5-base,english_gold,full_sentence,en,correct,sun_rise_direction__en,sun_rise_direction,The sun rises in the east.,"The sun rises in the east, because Earth rotates from west to east, making the sun appear to move across the eastern horizon.",0.8838632106781006
intfloat/multilingual-e5-base,english_gold,full_sentence,en,wrong_subtle,sun_rise_direction__en__wrong_subtle,sun_rise_direction,The sun rises in the east.,The sun rises in the north-east.,0.8807632923126221
intfloat/multilingual-e5-base,english_gold,full_sentence,en,wrong_hard,sun_rise_direction__en__wrong_hard,sun_rise_direction,The sun rises in the east.,The sun rises in the west.,0.8616064190864563
intfloat/multilingual-e5-base,english_gold,full_sentence,hi,correct,sun_rise_direction__hi,sun_rise_direction,The sun rises in the east.,"सूर्य पूर्व दिशा में उगता है, क्योंकि पृथ्वी अपने अक्ष पर घूर्णन करती है।",0.8262248039245605
intfloat/multilingual-e5-base,english_gold,full_sentence,hi,wrong_subtle,sun_rise_direction__hi__wrong_subtle,sun_rise_direction,The sun rises in the east.,सूर्य उत्तर-पूर्व दिशा में उगता है।,0.8584938049316406
intfloat/multilingual-e5-base,english_gold,full_sentence,hi,wrong_hard,sun_rise_direction__hi__wrong_hard,sun_rise_direction,The sun rises in the east.,सूर्य पश्चिम दिशा में उगता है।,0.8670192956924438
intfloat/multilingual-e5-base,english_gold,full_sentence,hinglish,correct,sun_rise_direction__hinglish,sun_rise_direction,The sun rises in the east.,"Suraj purvi disha mein ugta hai, kyunki dharti apni dhur par ghuma kar subah ki taraf hoti hai.",0.7623206377029419
intfloat/multilingual-e5-base,english_gold,full_sentence,hinglish,wrong_subtle,sun_rise_direction__hinglish__wrong_subtle,sun_rise_direction,The sun rises in the east.,Suraj uttar-purab disha mein ugta hai.,0.7987948656082153
intfloat/multilingual-e5-base,english_gold,full_sentence,hinglish,wrong_hard,sun_rise_direction__hinglish__wrong_hard,sun_rise_direction,The sun rises in the east.,Suraj paschim disha mein ugta hai.,0.8060015439987183
intfloat/multilingual-e5-base,english_gold,full_sentence,en,correct,days_in_leap_year__en,days_in_leap_year,A leap year has 366 days.,"A leap year has 366 days, because an extra day (February 29) is added to keep the calendar in sync with the Earth’s orbit.",0.8820247054100037
intfloat/multilingual-e5-base,english_gold,full_sentence,en,wrong_subtle,days_in_leap_year__en__wrong_subtle,days_in_leap_year,A leap year has 366 days.,A leap year has 365 days.,0.8765919208526611
intfloat/multilingual-e5-base,english_gold,full_sentence,en,wrong_hard,days_in_leap_year__en__wrong_hard,days_in_leap_year,A leap year has 366 days.,A leap year has 400 days.,0.8453187346458435
intfloat/multilingual-e5-base,english_gold,full_sentence,hi,correct,days_in_leap_year__hi,days_in_leap_year,A leap year has 366 days.,एक लीप वर्ष में 366 दिन होते हैं। यह इसलिए होता है क्योंकि फरवरी में 29 दिन होते हैं।,0.8806519508361816
intfloat/multilingual-e5-base,english_gold,full_sentence,hi,wrong_subtle,days_in_leap_year__hi__wrong_subtle,days_in_leap_year,A leap year has 366 days.,एक लीप वर्ष में 365 दिन होते हैं।,0.8976505994796753
intfloat/multilingual-e5-base,english_gold,full_sentence,hi,wrong_hard,days_in_leap_year__hi__wrong_hard,days_in_leap_year,A leap year has 366 days.,एक लीप वर्ष में 400 दिन होते हैं।,0.8579930067062378
intfloat/multilingual-e5-base,english_gold,full_sentence,hinglish,correct,days_in_leap_year__hinglish,days_in_leap_year,A leap year has 366 days.,"Leap year mein 366 din hote hain, kyunki February mein 29 din hote hain.",0.8801203966140747
intfloat/multilingual-e5-base,english_gold,full_sentence,hinglish,wrong_subtle,days_in_leap_year__hinglish__wrong_subtle,days_in_leap_year,A leap year has 366 days.,Ek leap year mein 365 din hote hain.,0.8912003040313721
intfloat/multilingual-e5-base,english_gold,full_sentence,hinglish,wrong_hard,days_in_leap_year__hinglish__wrong_hard,days_in_leap_year,A leap year has 366 days.,Ek leap year mein 400 din hote hain.,0.8432935476303101
intfloat/multilingual-e5-base,english_gold,full_sentence,en,correct,father_of_nation_india__en,father_of_nation_india,Mahatma Gandhi is known as the Father of the Nation in India.,"Mahatma Gandhi is called the “Father of the Nation” in India, for leading the country’s non‑violent struggle for independence from British rule.",0.8811413049697876
intfloat/multilingual-e5-base,english_gold,full_sentence,en,wrong_subtle,father_of_nation_india__en__wrong_subtle,father_of_nation_india,Mahatma Gandhi is known as the Father of the Nation in India.,Mahatma Gandhi is known as the Netaji of India.,0.8146079778671265
intfloat/multilingual-e5-base,english_gold,full_sentence,en,wrong_hard,father_of_nation_india__en__wrong_hard,father_of_nation_india,Mahatma Gandhi is known as the Father of the Nation in India.,Jawaharlal Nehru is known as the Father of the Nation in India.,0.8187422156333923
intfloat/multilingual-e5-base,english_gold,full_sentence,hi,wrong_subtle,father_of_nation_india__hi__wrong_subtle,father_of_nation_india,Mahatma Gandhi is known as the Father of the Nation in India.,महात्मा गांधी को भारत का नेताजी कहा जाता है।,0.8621605634689331
intfloat/multilingual-e5-base,english_gold,full_sentence,hi,wrong_hard,father_of_nation_india__hi__wrong_hard,father_of_nation_india,Mahatma Gandhi is known as the Father of the Nation in India.,भारत में जवाहरलाल नेहरू को राष्ट्रपिता के रूप में जाना जाता है।,0.8660836219787598
intfloat/multilingual-e5-base,english_gold,full_sentence,hinglish,correct,father_of_nation_india__hinglish,father_of_nation_india,Mahatma Gandhi is known as the Father of the Nation in India.,Mahatma Gandhi ko Bharat ka rashtrapita mana jata hai. Unhone ahimsa aur satyagraha se desh ki azadi ki ladai ladhi.,0.8476150035858154
intfloat/multilingual-e5-base,english_gold,full_sentence,hinglish,wrong_subtle,father_of_nation_india__hinglish__wrong_subtle,father_of_nation_india,Mahatma Gandhi is known as the Father of the Nation in India.,Mahatma Gandhi ko Bharat ka Netaji kaha jata hai.,0.8866041898727417
intfloat/multilingual-e5-base,english_gold,full_sentence,hinglish,wrong_hard,father_of_nation_india__hinglish__wrong_hard,father_of_nation_india,Mahatma Gandhi is known as the Father of the Nation in India.,Bharat mein Jawaharlal Nehru ko rashtrapita ke roop mein jana jata hai.,0.8205652832984924
intfloat/multilingual-e5-base,english_gold,full_sentence,en,correct,boiling_point_water_c__en,boiling_point_water_c,Water boils at 100 degrees Celsius at sea level.,Water boils at 100 °C at sea level (standard atmospheric pressure of 1 atm).,0.887993574142456
intfloat/multilingual-e5-base,english_gold,full_sentence,en,wrong_subtle,boiling_point_water_c__en__wrong_subtle,boiling_point_water_c,Water boils at 100 degrees Celsius at sea level.,Water boils at 0 degrees Celsius at sea level.,0.8698606491088867
intfloat/multilingual-e5-base,english_gold,full_sentence,en,wrong_hard,boiling_point_water_c__en__wrong_hard,boiling_point_water_c,Water boils at 100 degrees Celsius at sea level.,Water boils at 50 degrees Celsius at sea level.,0.8687120676040649
intfloat/multilingual-e5-base,english_gold,full_sentence,hi,correct,boiling_point_water_c__hi,boiling_point_water_c,Water boils at 100 degrees Celsius at sea level.,समुद्र तल पर पानी 100 डिग्री सेल्सियस पर उबलता है। यह मान मानक वायुमंडलीय दबाव (1 atm) पर लागू होता है।,0.8900530338287354
intfloat/multilingual-e5-base,english_gold,full_sentence,hi,wrong_subtle,boiling_point_water_c__hi__wrong_subtle,boiling_point_water_c,Water boils at 100 degrees Celsius at sea level.,समुद्र तल पर पानी 0 डिग्री सेल्सियस पर उबलता है।,0.8858282566070557
intfloat/multilingual-e5-base,english_gold,full_sentence,hi,wrong_hard,boiling_point_water_c__hi__wrong_hard,boiling_point_water_c,Water boils at 100 degrees Celsius at sea level.,समुद्र तल पर पानी 50 डिग्री सेल्सियस पर उबलता है।,0.8795305490493774
intfloat/multilingual-e5-base,english_gold,full_sentence,hinglish,correct,boiling_point_water_c__hinglish,boiling_point_water_c,Water boils at 100 degrees Celsius at sea level.,"Pani samudra tal par 100 °C par ubalta hai, kyunki yeh standard atmospheric pressure (1 atm) par hota hai.",0.8574070334434509
intfloat/multilingual-e5-base,english_gold,full_sentence,hinglish,wrong_subtle,boiling_point_water_c__hinglish__wrong_subtle,boiling_point_water_c,Water boils at 100 degrees Celsius at sea level.,Samudra tal par pani 0 degree Celsius par ubalta hai.,0.864870011806488
intfloat/multilingual-e5-base,english_gold,full_sentence,hinglish,wrong_hard,boiling_point_water_c__hinglish__wrong_hard,boiling_point_water_c,Water boils at 100 degrees Celsius at sea level.,Samudra tal par pani 50 degree Celsius par ubalta hai.,0.8637083768844604
intfloat/multilingual-e5-base,same_language_gold,short,en,correct,capital_maharashtra__en,capital_maharashtra,Mumbai,"Mumbai is the capital of Maharashtra, the most populous state in India.",0.8087928295135498
intfloat/multilingual-e5-base,same_language_gold,short,en,wrong_subtle,capital_maharashtra__en__wrong_subtle,capital_maharashtra,Mumbai,Mumbai is the capital of India.,0.8179526925086975
intfloat/multilingual-e5-base,same_language_gold,short,en,wrong_hard,capital_maharashtra__en__wrong_hard,capital_maharashtra,Mumbai,The capital of Maharashtra is Chennai.,0.7636308670043945
intfloat/multilingual-e5-base,same_language_gold,short,hi,correct,capital_maharashtra__hi,capital_maharashtra,मुंबई,"महाराष्ट्र की राजधानी मुंबई है, जो भारत का एक प्रमुख आर्थिक केंद्र है।",0.8258770704269409
intfloat/multilingual-e5-base,same_language_gold,short,hi,wrong_subtle,capital_maharashtra__hi__wrong_subtle,capital_maharashtra,मुंबई,मुंबई भारत की राजधानी है।,0.8474032878875732
intfloat/multilingual-e5-base,same_language_gold,short,hi,wrong_hard,capital_maharashtra__hi__wrong_hard,capital_maharashtra,मुंबई,महाराष्ट्र की राजधानी चेन्नई है।,0.8067567944526672
intfloat/multilingual-e5-base,same_language_gold,short,hinglish,correct,capital_maharashtra__hinglish,capital_maharashtra,Mumbai,Maharashtra ki rajdhani Mumbai hai. Ye India ka financial capital bhi hai.,0.8309024572372437
intfloat/multilingual-e5-base,same_language_gold,short,hinglish,wrong_subtle,capital_maharashtra__hinglish__wrong_subtle,capital_maharashtra,Mumbai,Mumbai Bharat ki rajdhani hai.,0.84026700258255
intfloat/multilingual-e5-base,same_language_gold,short,hinglish,wrong_hard,capital_maharashtra__hinglish__wrong_hard,capital_maharashtra,Mumbai,Maharashtra ki rajdhani Chennai hai.,0.8215956687927246
intfloat/multilingual-e5-base,same_language_gold,short,en,correct,planets_count__en,planets_count,Eight,"There are eight planets in our solar system—Mercury, Venus, Earth, Mars, Jupiter, Saturn, Uranus, and Neptune. Pluto was reclassified as a dwarf planet in 2006, so it is no longer counted among the main planets.",0.8119062781333923
intfloat/multilingual-e5-base,same_language_gold,short,en,wrong_subtle,planets_count__en__wrong_subtle,planets_count,Eight,"There are nine planets in our solar system, including Pluto.",0.7632715106010437
intfloat/multilingual-e5-base,same_language_gold,short,en,wrong_hard,planets_count__en__wrong_hard,planets_count,Eight,There are twelve planets in our solar system.,0.7510157823562622
intfloat/multilingual-e5-base,same_language_gold,short,hi,correct,planets_count__hi,planets_count,आठ,"हमारे सौर मंडल में 8 ग्रह हैं: बुध, शुक्र, पृथ्वी, मंगल, बृहस्पति, शनि, यूरेनस और नेपच्यून। 2006 में प्लूटो को बौना ग्रह घोषित कर दिया गया, इसलिए अब इसे मुख्य ग्रहों में नहीं गिना जाता।",0.807127833366394
intfloat/multilingual-e5-base,same_language_gold,short,hi,wrong_subtle,planets_count__hi__wrong_subtle,planets_count,आठ,"हमारे सौर मंडल में नौ ग्रह हैं, जिसमें प्लूटो भी शामिल है।",0.7761067748069763
intfloat/multilingual-e5-base,same_language_gold,short,hi,wrong_hard,planets_count__hi__wrong_hard,planets_count,आठ,हमारे सौर मंडल में बारह ग्रह हैं।,0.7804594039916992
intfloat/multilingual-e5-base,same_language_gold,short,hinglish,correct,planets_count__hinglish,planets_count,Aath,Hamare Saur Mandal mein 8 grah hain. 2015 se Pluto ko dwarf planet gina jata hai.,0.7868636250495911
intfloat/multilingual-e5-base,same_language_gold,short,hinglish,wrong_subtle,planets_count__hinglish__wrong_subtle,planets_count,Aath,"Hamare saur mandal mein nau grah hain, jismein Pluto bhi shamil hai.",0.7890163064002991
intfloat/multilingual-e5-base,same_language_gold,short,hinglish,wrong_hard,planets_count__hinglish__wrong_hard,planets_count,Aath,Hamare saur mandal mein barah grah hain.,0.792212963104248
intfloat/multilingual-e5-base,same_language_gold,short,en,correct,freedom_year__en,freedom_year,1947,"India gained independence in 1947, ending nearly 200 years of British colonial rule.",0.7938442230224609
intfloat/multilingual-e5-base,same_language_gold,short,en,wrong_subtle,freedom_year__en__wrong_subtle,freedom_year,1947,India gained independence in 1948.,0.7847419381141663
intfloat/multilingual-e5-base,same_language_gold,short,en,wrong_hard,freedom_year__en__wrong_hard,freedom_year,1947,India gained independence in 1857.,0.7444930076599121
intfloat/multilingual-e5-base,same_language_gold,short,hi,correct,freedom_year__hi,freedom_year,१९४७,"भारत को 1947 में स्वतंत्रता मिली, 15 अगस्त को आज़ादी का दिन मनाया जाता है।",0.77223140001297
intfloat/multilingual-e5-base,same_language_gold,short,hi,wrong_subtle,freedom_year__hi__wrong_subtle,freedom_year,१९४७,भारत को 1948 में स्वतंत्रता मिली।,0.7969580888748169
intfloat/multilingual-e5-base,same_language_gold,short,hi,wrong_hard,freedom_year__hi__wrong_hard,freedom_year,१९४७,भारत को 1857 में स्वतंत्रता मिली।,0.7650465965270996
intfloat/multilingual-e5-base,same_language_gold,short,hinglish,correct,freedom_year__hinglish,freedom_year,1947,"Bharat ko 1947 mein aazadi mili, 15 August ko. Yeh din aaj bhi Independence Day ke roop mein manaya jata hai.",0.8303025960922241
intfloat/multilingual-e5-base,same_language_gold,short,hinglish,wrong_subtle,freedom_year__hinglish__wrong_subtle,freedom_year,1947,Bharat ko 1948 mein aazadi mili.,0.8315924406051636
intfloat/multilingual-e5-base,same_language_gold,short,hinglish,wrong_hard,freedom_year__hinglish__wrong_hard,freedom_year,1947,Bharat ko 1857 mein aazadi mili.,0.8034070730209351
intfloat/multilingual-e5-base,same_language_gold,short,en,correct,water_formula__en,water_formula,H2O,"The chemical formula of water is **H₂O**, indicating that each molecule contains two hydrogen atoms bonded to one oxygen atom.",0.8662716150283813
intfloat/multilingual-e5-base,same_language_gold,short,en,wrong_subtle,water_formula__en__wrong_subtle,water_formula,H2O,The chemical formula of water is H2O2.,0.860776424407959
intfloat/multilingual-e5-base,same_language_gold,short,en,wrong_hard,water_formula__en__wrong_hard,water_formula,H2O,The chemical formula of water is CO2.,0.8393875956535339
intfloat/multilingual-e5-base,same_language_gold,short,hi,correct,water_formula__hi,water_formula,H2O,"पानी का रासायनिक सूत्र **H₂O** है, अर्थात् दो हाइड्रोजन और एक ऑक्सीजन परमाणु से बना होता है.",0.8595880270004272
intfloat/multilingual-e5-base,same_language_gold,short,hi,wrong_subtle,water_formula__hi__wrong_subtle,water_formula,H2O,पानी का रासायनिक सूत्र H2O2 है।,0.8670085072517395
intfloat/multilingual-e5-base,same_language_gold,short,hi,wrong_hard,water_formula__hi__wrong_hard,water_formula,H2O,पानी का रासायनिक सूत्र CO2 है।,0.8405643701553345
intfloat/multilingual-e5-base,same_language_gold,short,hinglish,correct,water_formula__hinglish,water_formula,H2O,Pani ka rasayanik sutra H₂O hai. Isme do hydrogen atoms aur ek oxygen atom hota hai.,0.8592370748519897
intfloat/multilingual-e5-base,same_language_gold,short,hinglish,wrong_subtle,water_formula__hinglish__wrong_subtle,water_formula,H2O,Pani ka rasayanik sutra H2O2 hai.,0.8432115316390991
intfloat/multilingual-e5-base,same_language_gold,short,hinglish,wrong_hard,water_formula__hinglish__wrong_hard,water_formula,H2O,Pani ka rasayanik sutra CO2 hai.,0.8138595819473267
intfloat/multilingual-e5-base,same_language_gold,short,en,correct,national_animal_india__en,national_animal_india,Bengal tiger,"The national animal of India is the Bengal tiger, chosen for its strength, beauty, and cultural significance.",0.8335899114608765
intfloat/multilingual-e5-base,same_language_gold,short,en,wrong_subtle,national_animal_india__en__wrong_subtle,national_animal_india,Bengal tiger,The national animal of India is the Siberian tiger.,0.7996675968170166
intfloat/multilingual-e5-base,same_language_gold,short,en,wrong_hard,national_animal_india__en__wrong_hard,national_animal_india,Bengal tiger,The national animal of India is the lion.,0.7683473825454712
intfloat/multilingual-e5-base,same_language_gold,short,hi,correct,national_animal_india__hi,national_animal_india,बंगाल टाइगर,"भारत का राष्ट्रीय पशु हाथी है, जिसे 1972 में राष्ट्रीय पशु घोषित किया गया था।",0.8004980683326721
intfloat/multilingual-e5-base,same_language_gold,short,hi,wrong_subtle,national_animal_india__hi__wrong_subtle,national_animal_india,बंगाल टाइगर,भारत का राष्ट्रीय पशु साइबेरियाई टाइगर है।,0.8524854183197021
intfloat/multilingual-e5-base,same_language_gold,short,hi,wrong_hard,national_animal_india__hi__wrong_hard,national_animal_india,बंगाल टाइगर,भारत का राष्ट्रीय पशु शेर है।,0.828787088394165
intfloat/multilingual-e5-base,same_language_gold,short,hinglish,correct,national_animal_india__hinglish,national_animal_india,Bengal tiger,Bharat ka rashtriya pashu bhains (water buffalo) hai. Ye pashu desh ki arthavyavastha aur parampara mein bahut mahatvapurn hai.,0.7891929149627686
intfloat/multilingual-e5-base,same_language_gold,short,hinglish,wrong_subtle,national_animal_india__hinglish__wrong_subtle,national_animal_india,Bengal tiger,Bharat ka rashtriya pashu Siberian tiger hai.,0.8595242500305176
intfloat/multilingual-e5-base,same_language_gold,short,hinglish,wrong_hard,national_animal_india__hinglish__wrong_hard,national_animal_india,Bengal tiger,Bharat ka rashtriya pashu sher hai.,0.8161811828613281
intfloat/multilingual-e5-base,same_language_gold,short,en,correct,largest_ocean__en,largest_ocean,Pacific Ocean,"The Pacific Ocean is the largest ocean on Earth, covering about 63 million square miles (163 million km²). It stretches from the Arctic in the north to the Antarctic in the south, larger than all the Earth's landmasses combined.",0.8545311689376831
intfloat/multilingual-e5-base,same_language_gold,short,en,wrong_subtle,largest_ocean__en__wrong_subtle,largest_ocean,Pacific Ocean,The Pacific Ocean is the smallest ocean on Earth.,0.8384913206100464
intfloat/multilingual-e5-base,same_language_gold,short,en,wrong_hard,largest_ocean__en__wrong_hard,largest_ocean,Pacific Ocean,The largest ocean on Earth is the Atlantic Ocean.,0.8080040812492371
intfloat/multilingual-e5-base,same_language_gold,short,hi,correct,largest_ocean__hi,largest_ocean,प्रशांत महासागर,"पैसिफिक महासागर पृथ्वी का सबसे बड़ा महासागर है, जो लगभग 46.6 मिलियन वर्ग मील क्षेत्रफल को कवर करता है।",0.8388389348983765
intfloat/multilingual-e5-base,same_language_gold,short,hi,wrong_subtle,largest_ocean__hi__wrong_subtle,largest_ocean,प्रशांत महासागर,प्रशांत महासागर पृथ्वी का सबसे छोटा महासागर है।,0.8558657765388489
intfloat/multilingual-e5-base,same_language_gold,short,hi,wrong_hard,largest_ocean__hi__wrong_hard,largest_ocean,प्रशांत महासागर,पृथ्वी का सबसे बड़ा महासागर अटलांटिक महासागर है।,0.845416784286499
intfloat/multilingual-e5-base,same_language_gold,short,hinglish,correct,largest_ocean__hinglish,largest_ocean,Prashant Mahasagar,Sabse bada mahasagar Pacific Ocean hai. Yeh dharti ke 46% surface area ko cover karta hai.,0.8154691457748413
intfloat/multilingual-e5-base,same_language_gold,short,hinglish,wrong_subtle,largest_ocean__hinglish__wrong_subtle,largest_ocean,Prashant Mahasagar,Prashant Mahasagar Prithvi ka sabse chhota mahasagar hai.,0.8594525456428528
intfloat/multilingual-e5-base,same_language_gold,short,hinglish,wrong_hard,largest_ocean__hinglish__wrong_hard,largest_ocean,Prashant Mahasagar,Prithvi ka sabse bada mahasagar Atlantic Mahasagar hai.,0.8071158528327942
intfloat/multilingual-e5-base,same_language_gold,short,en,correct,sun_rise_direction__en,sun_rise_direction,East,"The sun rises in the east, because Earth rotates from west to east, making the sun appear to move across the eastern horizon.",0.8218215703964233
intfloat/multilingual-e5-base,same_language_gold,short,en,wrong_subtle,sun_rise_direction__en__wrong_subtle,sun_rise_direction,East,The sun rises in the north-east.,0.7860904932022095
intfloat/multilingual-e5-base,same_language_gold,short,en,wrong_hard,sun_rise_direction__en__wrong_hard,sun_rise_direction,East,The sun rises in the west.,0.7672241926193237
intfloat/multilingual-e5-base,same_language_gold,short,hi,correct,sun_rise_direction__hi,sun_rise_direction,पूर्व,"सूर्य पूर्व दिशा में उगता है, क्योंकि पृथ्वी अपने अक्ष पर घूर्णन करती है।",0.797362208366394
intfloat/multilingual-e5-base,same_language_gold,short,hi,wrong_subtle,sun_rise_direction__hi__wrong_subtle,sun_rise_direction,पूर्व,सूर्य उत्तर-पूर्व दिशा में उगता है।,0.8202149271965027
intfloat/multilingual-e5-base,same_language_gold,short,hi,wrong_hard,sun_rise_direction__hi__wrong_hard,sun_rise_direction,पूर्व,सूर्य पश्चिम दिशा में उगता है।,0.8040735721588135
intfloat/multilingual-e5-base,same_language_gold,short,hinglish,correct,sun_rise_direction__hinglish,sun_rise_direction,Purab,"Suraj purvi disha mein ugta hai, kyunki dharti apni dhur par ghuma kar subah ki taraf hoti hai.",0.7827091813087463
intfloat/multilingual-e5-base,same_language_gold,short,hinglish,wrong_subtle,sun_rise_direction__hinglish__wrong_subtle,sun_rise_direction,Purab,Suraj uttar-purab disha mein ugta hai.,0.7933676838874817
intfloat/multilingual-e5-base,same_language_gold,short,hinglish,wrong_hard,sun_rise_direction__hinglish__wrong_hard,sun_rise_direction,Purab,Suraj paschim disha mein ugta hai.,0.7804744243621826
intfloat/multilingual-e5-base,same_language_gold,short,en,correct,days_in_leap_year__en,days_in_leap_year,366,"A leap year has 366 days, because an extra day (February 29) is added to keep the calendar in sync with the Earth’s orbit.",0.8264257907867432
intfloat/multilingual-e5-base,same_language_gold,short,en,wrong_subtle,days_in_leap_year__en__wrong_subtle,days_in_leap_year,366,A leap year has 365 days.,0.8043605089187622
intfloat/multilingual-e5-base,same_language_gold,short,en,wrong_hard,days_in_leap_year__en__wrong_hard,days_in_leap_year,366,A leap year has 400 days.,0.7772035598754883
intfloat/multilingual-e5-base,same_language_gold,short,hi,correct,days_in_leap_year__hi,days_in_leap_year,३६६,एक लीप वर्ष में 366 दिन होते हैं। यह इसलिए होता है क्योंकि फरवरी में 29 दिन होते हैं।,0.786506175994873
intfloat/multilingual-e5-base,same_language_gold,short,hi,wrong_subtle,days_in_leap_year__hi__wrong_subtle,days_in_leap_year,३६६,एक लीप वर्ष में 365 दिन होते हैं।,0.7877593636512756
intfloat/multilingual-e5-base,same_language_gold,short,hi,wrong_hard,days_in_leap_year__hi__wrong_hard,days_in_leap_year,३६६,एक लीप वर्ष में 400 दिन होते हैं।,0.7558119893074036
intfloat/multilingual-e5-base,same_language_gold,short,hinglish,correct,days_in_leap_year__hinglish,days_in_leap_year,366,"Leap year mein 366 din hote hain, kyunki February mein 29 din hote hain.",0.8401200175285339
intfloat/multilingual-e5-base,same_language_gold,short,hinglish,wrong_subtle,days_in_leap_year__hinglish__wrong_subtle,days_in_leap_year,366,Ek leap year mein 365 din hote hain.,0.8469024896621704
intfloat/multilingual-e5-base,same_language_gold,short,hinglish,wrong_hard,days_in_leap_year__hinglish__wrong_hard,days_in_leap_year,366,Ek leap year mein 400 din hote hain.,0.8072513341903687
intfloat/multilingual-e5-base,same_language_gold,short,en,correct,father_of_nation_india__en,father_of_nation_india,Mahatma Gandhi,"Mahatma Gandhi is called the “Father of the Nation” in India, for leading the country’s non‑violent struggle for independence from British rule.",0.8211909532546997
intfloat/multilingual-e5-base,same_language_gold,short,en,wrong_subtle,father_of_nation_india__en__wrong_subtle,father_of_nation_india,Mahatma Gandhi,Mahatma Gandhi is known as the Netaji of India.,0.7828917503356934
intfloat/multilingual-e5-base,same_language_gold,short,en,wrong_hard,father_of_nation_india__en__wrong_hard,father_of_nation_india,Mahatma Gandhi,Jawaharlal Nehru is known as the Father of the Nation in India.,0.7326925992965698
intfloat/multilingual-e5-base,same_language_gold,short,hi,wrong_subtle,father_of_nation_india__hi__wrong_subtle,father_of_nation_india,महात्मा गांधी,महात्मा गांधी को भारत का नेताजी कहा जाता है।,0.8204463720321655
intfloat/multilingual-e5-base,same_language_gold,short,hi,wrong_hard,father_of_nation_india__hi__wrong_hard,father_of_nation_india,महात्मा गांधी,भारत में जवाहरलाल नेहरू को राष्ट्रपिता के रूप में जाना जाता है।,0.7805768251419067
intfloat/multilingual-e5-base,same_language_gold,short,hinglish,correct,father_of_nation_india__hinglish,father_of_nation_india,Mahatma Gandhi,Mahatma Gandhi ko Bharat ka rashtrapita mana jata hai. Unhone ahimsa aur satyagraha se desh ki azadi ki ladai ladhi.,0.8420360088348389
intfloat/multilingual-e5-base,same_language_gold,short,hinglish,wrong_subtle,father_of_nation_india__hinglish__wrong_subtle,father_of_nation_india,Mahatma Gandhi,Mahatma Gandhi ko Bharat ka Netaji kaha jata hai.,0.8305996656417847
intfloat/multilingual-e5-base,same_language_gold,short,hinglish,wrong_hard,father_of_nation_india__hinglish__wrong_hard,father_of_nation_india,Mahatma Gandhi,Bharat mein Jawaharlal Nehru ko rashtrapita ke roop mein jana jata hai.,0.7823238968849182
intfloat/multilingual-e5-base,same_language_gold,short,en,correct,boiling_point_water_c__en,boiling_point_water_c,100 degrees Celsius,Water boils at 100 °C at sea level (standard atmospheric pressure of 1 atm).,0.8378074169158936
intfloat/multilingual-e5-base,same_language_gold,short,en,wrong_subtle,boiling_point_water_c__en__wrong_subtle,boiling_point_water_c,100 degrees Celsius,Water boils at 0 degrees Celsius at sea level.,0.7994848489761353
intfloat/multilingual-e5-base,same_language_gold,short,en,wrong_hard,boiling_point_water_c__en__wrong_hard,boiling_point_water_c,100 degrees Celsius,Water boils at 50 degrees Celsius at sea level.,0.8037372827529907
intfloat/multilingual-e5-base,same_language_gold,short,hi,correct,boiling_point_water_c__hi,boiling_point_water_c,१०० डिग्री सेल्सियस,समुद्र तल पर पानी 100 डिग्री सेल्सियस पर उबलता है। यह मान मानक वायुमंडलीय दबाव (1 atm) पर लागू होता है।,0.8642096519470215
intfloat/multilingual-e5-base,same_language_gold,short,hi,wrong_subtle,boiling_point_water_c__hi__wrong_subtle,boiling_point_water_c,१०० डिग्री सेल्सियस,समुद्र तल पर पानी 0 डिग्री सेल्सियस पर उबलता है।,0.8263974785804749
intfloat/multilingual-e5-base,same_language_gold,short,hi,wrong_hard,boiling_point_water_c__hi__wrong_hard,boiling_point_water_c,१०० डिग्री सेल्सियस,समुद्र तल पर पानी 50 डिग्री सेल्सियस पर उबलता है।,0.8314629793167114
intfloat/multilingual-e5-base,same_language_gold,short,hinglish,correct,boiling_point_water_c__hinglish,boiling_point_water_c,100 degree Celsius,"Pani samudra tal par 100 °C par ubalta hai, kyunki yeh standard atmospheric pressure (1 atm) par hota hai.",0.8547817468643188
intfloat/multilingual-e5-base,same_language_gold,short,hinglish,wrong_subtle,boiling_point_water_c__hinglish__wrong_subtle,boiling_point_water_c,100 degree Celsius,Samudra tal par pani 0 degree Celsius par ubalta hai.,0.8477697372436523
